,RH_pct,u10_ms,N_frac,source,T_C,Rs_Wm2,u2,Rs_MJ,Ra_MJ,Rso_MJ,Rn_MJ,E_hourly_mm
2026-07-24 09:00:00,36.000000,6.200000,,datagouv,24.900000,600.000000,4.637297,2.160000,3.580641,2.689920,1.761212,0.551806
2026-07-24 10:00:00,32.000000,5.600000,,datagouv,26.800000,705.555556,4.188526,2.540000,3.998045,3.003491,2.086277,0.667541
2026-07-24 11:00:00,26.000000,6.800000,,datagouv,28.900000,847.222222,5.086067,3.050000,4.222425,3.172054,2.487500,0.819319
2026-07-24 12:00:00,23.000000,6.300000,,datagouv,30.600000,902.777778,4.712092,3.250000,4.238488,3.184122,2.643355,0.886529
2026-07-24 13:00:00,21.000000,6.300000,,datagouv,31.000000,913.888889,4.712092,3.290000,4.045142,3.038872,2.670083,0.900067
2026-07-24 14:00:00,20.000000,6.100000,,datagouv,31.400000,861.111111,4.562502,3.100000,3.655561,2.746204,2.490309,0.844901
2026-07-24 15:00:00,19.000000,5.900000,,datagouv,32.100000,761.111111,4.412911,2.740000,3.096296,2.326061,2.154388,0.740154
2026-07-24 16:00:00,19.000000,5.000000,,datagouv,31.700000,583.333333,3.739755,2.100000,2.405458,1.807076,1.564856,0.539897
2026-07-24 17:00:00,19.000000,4.300000,,datagouv,31.500000,250.000000,3.216190,0.900000,1.630128,1.224618,0.592015,0.216939
2026-07-24 18:00:00,19.000000,4.700000,,datagouv,30.600000,219.444444,3.515370,0.790000,0.823143,0.618378,0.357860,0.139834
2026-07-24 19:00:00,22.000000,3.000000,,datagouv,28.700000,66.666667,2.243853,0.240000,0.114987,0.086383,-0.134908,-0.026183
2026-07-24 20:00:00,25.000000,3.600000,,datagouv,26.900000,0.000000,2.692624,0.000000,0.000000,0.000000,-0.344818,-0.089868
2026-07-24 21:00:00,28.000000,1.700000,,datagouv,26.100000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.333887,-0.091379
2026-07-24 22:00:00,29.000000,5.200000,,datagouv,25.400000,0.000000,3.889346,0.000000,0.000000,0.000000,-0.331476,-0.080863
2026-07-24 23:00:00,28.000000,5.000000,,datagouv,25.700000,0.000000,3.739755,0.000000,0.000000,0.000000,-0.334716,-0.082406
2026-07-25 00:00:00,31.000000,3.500000,,datagouv,25.400000,0.000000,2.617829,0.000000,0.000000,0.000000,-0.324002,-0.083443
2026-07-25 01:00:00,32.000000,5.000000,,datagouv,24.800000,0.000000,3.739755,0.000000,0.000000,0.000000,-0.321853,-0.078664
2026-07-25 02:00:00,33.000000,3.000000,,datagouv,24.300000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.319599,-0.082523
2026-07-25 03:00:00,36.000000,3.000000,,datagouv,23.100000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.312832,-0.079699
2026-07-25 04:00:00,38.000000,1.800000,,datagouv,22.500000,0.000000,1.346312,0.000000,0.054355,0.040834,-0.015417,0.004614
2026-07-25 05:00:00,40.000000,3.100000,,datagouv,22.000000,0.000000,2.318648,0.000000,0.687985,0.516842,-0.015197,0.006966
2026-07-25 06:00:00,43.000000,2.900000,,datagouv,21.400000,0.000000,2.169058,0.000000,1.496258,1.124049,-0.014875,0.006002
2026-07-25 07:00:00,42.000000,2.400000,,datagouv,21.900000,61.111111,1.795083,0.220000,2.281167,1.713704,0.187464,0.063578
2026-07-25 08:00:00,42.000000,3.300000,,datagouv,22.100000,69.444444,2.468239,0.250000,2.989222,2.245623,0.215093,0.073564
2026-07-25 09:00:00,43.000000,4.300000,,datagouv,22.000000,44.444444,3.216190,0.160000,3.572170,2.683557,0.132414,0.051314
2026-07-25 10:00:00,45.000000,3.100000,,datagouv,22.400000,86.111111,2.318648,0.310000,3.990283,2.997660,0.270747,0.089145
2026-07-25 11:00:00,57.000000,2.500000,,datagouv,23.700000,205.555556,1.869878,0.740000,4.215069,3.166529,0.668182,0.205668
2026-07-25 12:00:00,45.000000,2.400000,,datagouv,25.800000,505.555556,1.795083,1.820000,4.231209,3.178653,1.557864,0.486319
2026-07-25 13:00:00,42.000000,3.400000,,datagouv,27.100000,461.111111,2.543034,1.660000,4.037602,3.033208,1.418617,0.454530
2026-07-25 14:00:00,61.000000,4.000000,,datagouv,24.700000,241.666667,2.991804,0.870000,3.647443,2.740105,0.781797,0.244434
2026-07-25 15:00:00,49.000000,3.300000,,datagouv,26.100000,258.333333,2.468239,0.930000,3.087320,2.319318,0.805508,0.258309
2026-07-25 16:00:00,45.000000,4.100000,,datagouv,26.500000,222.222222,3.066599,0.800000,2.395404,1.799524,0.667901,0.219781
2026-07-25 17:00:00,47.000000,5.200000,,datagouv,25.800000,283.333333,3.889346,1.020000,1.618850,1.216145,0.727673,0.237544
2026-07-25 18:00:00,49.000000,4.400000,,datagouv,24.700000,133.333333,3.290985,0.480000,0.810577,0.608938,0.249670,0.087793
2026-07-25 19:00:00,50.000000,3.500000,,datagouv,24.200000,38.888889,2.617829,0.140000,0.107686,0.080898,-0.139491,-0.031023
2026-07-25 20:00:00,61.000000,3.300000,,datagouv,22.900000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.246854,-0.064480
2026-07-25 21:00:00,67.000000,2.900000,,datagouv,22.100000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.237705,-0.062673
2026-07-25 22:00:00,62.000000,4.400000,,datagouv,22.200000,0.000000,3.290985,0.000000,0.000000,0.000000,-0.248228,-0.062959
2026-07-25 23:00:00,69.000000,3.200000,,datagouv,20.700000,0.000000,2.393443,0.000000,0.000000,0.000000,-0.241134,-0.062268
2026-07-26 00:00:00,76.000000,2.900000,,datagouv,19.200000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.235741,-0.060663
2026-07-26 01:00:00,82.000000,2.700000,,datagouv,17.700000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.233325,-0.059419
2026-07-26 02:00:00,88.000000,2.200000,,datagouv,16.900000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.228141,-0.058223
2026-07-26 03:00:00,93.000000,2.200000,,datagouv,16.300000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.224013,-0.057120
2026-07-26 04:00:00,94.000000,1.800000,,datagouv,15.700000,0.000000,1.346312,0.000000,0.049121,0.036902,-0.011287,-0.002150
2026-07-26 05:00:00,88.000000,2.000000,,datagouv,16.000000,0.000000,1.495902,0.000000,0.674622,0.506803,-0.011634,-0.001435
2026-07-26 06:00:00,77.000000,1.800000,,datagouv,17.200000,63.888889,1.346312,0.230000,1.484208,1.114997,0.199409,0.055631
2026-07-26 07:00:00,67.000000,3.500000,,datagouv,19.400000,230.555556,2.617829,0.830000,2.270397,1.705613,0.686424,0.195525
2026-07-26 08:00:00,53.000000,4.200000,,datagouv,21.000000,408.333333,3.141395,1.470000,2.979610,2.238402,1.205266,0.352347
2026-07-26 09:00:00,52.000000,5.200000,,datagouv,22.200000,580.555556,3.889346,2.090000,3.563515,2.677055,1.731441,0.513839
2026-07-26 10:00:00,49.000000,5.900000,,datagouv,23.700000,633.333333,4.412911,2.280000,3.982322,2.991679,1.912097,0.582020
2026-07-26 11:00:00,43.000000,7.500000,,datagouv,24.000000,555.555556,5.609633,2.000000,4.207487,3.160833,1.694287,0.524870
2026-07-26 12:00:00,56.000000,6.300000,,datagouv,23.000000,361.111111,4.712092,1.300000,4.223668,3.172988,1.143522,0.348780
2026-07-26 13:00:00,64.000000,8.100000,,datagouv,22.200000,308.333333,6.058404,1.110000,4.029760,3.027317,0.985859,0.298400
2026-07-26 14:00:00,72.000000,8.000000,,datagouv,21.900000,266.666667,5.983609,0.960000,3.638980,2.733747,0.854876,0.256204
2026-07-26 15:00:00,64.000000,7.500000,,datagouv,23.200000,408.333333,5.609633,1.470000,3.077957,2.312284,1.231350,0.374801
2026-07-26 16:00:00,75.000000,7.700000,,datagouv,21.800000,233.333333,5.759223,0.840000,2.384924,1.791651,0.709774,0.212724
2026-07-26 17:00:00,72.000000,6.300000,,datagouv,22.600000,163.888889,4.712092,0.590000,1.607112,1.207326,0.473430,0.146415
2026-07-26 18:00:00,83.000000,7.300000,,datagouv,20.900000,102.777778,5.460043,0.370000,0.797525,0.599133,0.237345,0.072715
2026-07-26 19:00:00,93.000000,3.700000,,datagouv,20.200000,47.222222,2.767419,0.170000,0.100385,0.075414,-0.043728,-0.010828
2026-07-26 20:00:00,94.000000,3.900000,,datagouv,20.000000,0.000000,2.917009,0.000000,0.000000,0.000000,-0.199845,-0.054468
2026-07-26 21:00:00,95.000000,4.100000,,datagouv,19.400000,0.000000,3.066599,0.000000,0.000000,0.000000,-0.202325,-0.054733
2026-07-26 22:00:00,88.000000,4.200000,,datagouv,18.900000,0.000000,3.141395,0.000000,0.000000,0.000000,-0.216906,-0.056723
2026-07-26 23:00:00,84.000000,4.300000,,datagouv,17.800000,0.000000,3.216190,0.000000,0.000000,0.000000,-0.229601,-0.058074
2026-07-27 00:00:00,87.000000,3.000000,,datagouv,16.700000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.230664,-0.058197
2026-07-27 01:00:00,91.000000,2.400000,,datagouv,15.500000,0.000000,1.795083,0.000000,0.000000,0.000000,-0.230876,-0.057580
2026-07-27 02:00:00,86.000000,2.300000,,datagouv,16.400000,0.000000,1.720287,0.000000,0.000000,0.000000,-0.233642,-0.058738
2026-07-27 03:00:00,87.000000,2.200000,,datagouv,16.700000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.230664,-0.058505
2026-07-27 04:00:00,86.000000,1.800000,,datagouv,16.700000,0.000000,1.346312,0.000000,0.044082,0.033116,-0.011608,-0.001260
2026-07-27 05:00:00,86.000000,1.600000,,datagouv,16.800000,0.000000,1.196722,0.000000,0.661041,0.496600,-0.011583,-0.001338
2026-07-27 06:00:00,80.000000,2.000000,,datagouv,17.700000,30.555556,1.495902,0.110000,1.471965,1.105799,0.089372,0.026575
2026-07-27 07:00:00,71.000000,2.700000,,datagouv,18.800000,122.222222,2.019468,0.440000,2.259448,1.697387,0.392463,0.111696
2026-07-27 08:00:00,61.000000,2.800000,,datagouv,19.900000,286.111111,2.094263,1.030000,2.969822,2.231049,0.876237,0.250437
2026-07-27 09:00:00,57.000000,3.400000,,datagouv,20.000000,347.222222,2.543034,1.250000,3.554678,2.670416,1.074119,0.307570
2026-07-27 10:00:00,50.000000,2.100000,,datagouv,22.000000,616.666667,1.570697,2.220000,3.974158,2.985546,1.860898,0.544746
2026-07-27 11:00:00,46.000000,2.100000,,datagouv,23.500000,791.666667,1.570697,2.850000,4.199675,3.154964,2.376519,0.711160
2026-07-27 12:00:00,42.000000,1.400000,,datagouv,25.400000,883.333333,1.047132,3.180000,4.215861,3.167124,2.638966,0.810708
2026-07-27 13:00:00,39.000000,2.500000,,datagouv,25.700000,891.666667,1.869878,3.210000,4.021613,3.021197,2.658018,0.822905
2026-07-27 14:00:00,36.000000,2.700000,,datagouv,26.600000,847.222222,2.019468,3.050000,3.630169,2.727128,2.503745,0.786631
2026-07-27 15:00:00,34.000000,2.100000,,datagouv,27.900000,755.555556,1.570697,2.720000,3.068204,2.304958,2.197374,0.702860
2026-07-27 16:00:00,34.000000,3.300000,,datagouv,28.000000,625.000000,2.468239,2.250000,2.374016,1.783456,1.765344,0.570741
2026-07-27 17:00:00,34.000000,3.200000,,datagouv,28.400000,466.666667,2.393443,1.680000,1.594913,1.198162,1.242459,0.407889
2026-07-27 18:00:00,33.000000,2.500000,,datagouv,28.200000,288.888889,1.869878,1.040000,0.783988,0.588963,0.648910,0.217814
2026-07-27 19:00:00,50.000000,3.400000,,datagouv,24.800000,119.444444,2.543034,0.430000,0.093112,0.069950,0.130151,0.049846
2026-07-27 20:00:00,55.000000,3.500000,,datagouv,22.900000,0.000000,2.617829,0.000000,0.000000,0.000000,-0.261323,-0.067204
2026-07-27 21:00:00,62.000000,1.300000,,datagouv,21.200000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.253205,-0.067309
2026-07-27 22:00:00,73.000000,0.700000,,datagouv,18.600000,0.000000,0.523566,0.000000,0.000000,0.000000,-0.244086,-0.063610
2026-07-27 23:00:00,76.000000,0.500000,,datagouv,16.900000,0.000000,0.373976,0.000000,0.000000,0.000000,-0.246768,-0.062656
2026-07-28 00:00:00,80.000000,1.300000,,datagouv,16.100000,0.000000,0.972336,0.000000,0.000000,0.000000,-0.244009,-0.060794
2026-07-28 01:00:00,82.000000,1.200000,,datagouv,15.300000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.244478,-0.060146
2026-07-28 02:00:00,71.000000,2.800000,,datagouv,17.300000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.253337,-0.062445
2026-07-28 03:00:00,68.000000,2.600000,,datagouv,17.300000,0.000000,1.944673,0.000000,0.000000,0.000000,-0.258485,-0.063523
2026-07-28 04:00:00,72.000000,3.400000,,datagouv,16.800000,0.000000,2.543034,0.000000,0.039252,0.029488,-0.012685,0.001568
2026-07-28 05:00:00,73.000000,3.900000,,datagouv,17.000000,0.000000,2.917009,0.000000,0.647248,0.486238,-0.012562,0.001842
2026-07-28 06:00:00,65.000000,3.900000,,datagouv,18.900000,80.555556,2.917009,0.290000,1.459533,1.096459,0.253927,0.076371
2026-07-28 07:00:00,52.000000,3.000000,,datagouv,22.400000,238.888889,2.243853,0.860000,2.248321,1.689029,0.699771,0.212260
2026-07-28 08:00:00,41.000000,2.800000,,datagouv,25.500000,413.888889,2.094263,1.490000,2.959859,2.223564,1.210280,0.379971
2026-07-28 09:00:00,36.000000,5.700000,,datagouv,27.400000,583.333333,4.263321,2.100000,3.545655,2.663638,1.718208,0.556945
2026-07-28 10:00:00,33.000000,5.200000,,datagouv,28.500000,730.555556,3.889346,2.630000,3.965790,2.979260,2.161362,0.705117
2026-07-28 11:00:00,29.000000,4.300000,,datagouv,30.800000,836.111111,3.216190,3.010000,4.191630,3.148920,2.472179,0.824914
2026-07-28 12:00:00,26.000000,4.300000,,datagouv,31.800000,888.888889,3.216190,3.200000,4.207787,3.161058,2.616733,0.882695
2026-07-28 13:00:00,25.000000,3.000000,,datagouv,32.700000,894.444444,2.243853,3.220000,4.013158,3.014845,2.632854,0.892866
2026-07-28 14:00:00,23.000000,3.700000,,datagouv,33.800000,844.444444,2.767419,3.040000,3.621007,2.720245,2.459427,0.847503
2026-07-28 15:00:00,22.000000,1.800000,,datagouv,34.100000,755.555556,1.346312,2.720000,3.058059,2.297336,2.159844,0.742904
2026-07-28 16:00:00,20.000000,2.000000,,datagouv,34.900000,625.000000,1.495902,2.250000,2.362678,1.774938,1.716837,0.599214
2026-07-28 17:00:00,19.000000,3.100000,,datagouv,34.500000,466.666667,2.318648,1.680000,1.582252,1.188651,1.184496,0.420650
2026-07-28 18:00:00,19.000000,1.500000,,datagouv,34.400000,288.888889,1.121927,1.040000,0.769967,0.578430,0.595442,0.215348
2026-07-28 19:00:00,30.000000,3.700000,,datagouv,31.200000,119.444444,2.767419,0.430000,0.085895,0.064528,0.086109,0.045857
2026-07-28 20:00:00,36.000000,2.700000,,datagouv,28.000000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.296923,-0.080756
2026-07-28 21:00:00,39.000000,2.100000,,datagouv,26.600000,0.000000,1.570697,0.000000,0.000000,0.000000,-0.291697,-0.079733
2026-07-28 22:00:00,48.000000,0.000000,,datagouv,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.278848,-0.077311
2026-07-28 23:00:00,53.000000,1.800000,,datagouv,21.500000,0.000000,1.346312,0.000000,0.000000,0.000000,-0.272258,-0.071168
2026-07-29 00:00:00,59.000000,0.900000,,datagouv,18.900000,0.000000,0.673156,0.000000,0.000000,0.000000,-0.269173,-0.069165
2026-07-29 01:00:00,63.000000,1.600000,,datagouv,18.000000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.264794,-0.066444
2026-07-29 02:00:00,65.000000,2.000000,,datagouv,18.400000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.259516,-0.065343
2026-07-29 03:00:00,70.000000,0.600000,,datagouv,16.400000,0.000000,0.448771,0.000000,0.000000,0.000000,-0.258548,-0.064462
2026-07-29 04:00:00,73.000000,0.500000,,datagouv,15.200000,0.000000,0.373976,0.000000,0.034645,0.026027,-0.012909,-0.000985
2026-07-29 05:00:00,74.000000,1.400000,,datagouv,15.000000,0.000000,1.047132,0.000000,0.633247,0.475720,-0.012869,-0.000397
2026-07-29 06:00:00,69.000000,1.200000,,datagouv,17.500000,58.333333,0.897541,0.210000,1.446914,1.086979,0.180402,0.051398
2026-07-29 07:00:00,56.000000,1.800000,,datagouv,22.200000,191.666667,1.346312,0.690000,2.237020,1.680539,0.581248,0.174694
2026-07-29 08:00:00,43.000000,1.900000,,datagouv,26.600000,350.000000,1.421107,1.260000,2.949721,2.215949,1.043005,0.331871
2026-07-29 09:00:00,35.000000,2.300000,,datagouv,29.300000,511.111111,1.720287,1.840000,3.536448,2.656721,1.519982,0.498826
2026-07-29 10:00:00,26.000000,3.400000,,datagouv,31.900000,652.777778,2.543034,2.350000,3.957216,2.972819,1.927542,0.653636
2026-07-29 11:00:00,22.000000,2.600000,,datagouv,34.300000,763.888889,1.944673,2.750000,4.183350,3.142700,2.245773,0.776111
2026-07-29 12:00:00,20.000000,1.800000,,datagouv,36.100000,819.444444,1.346312,2.950000,4.199441,3.154788,2.395215,0.838519
2026-07-29 13:00:00,18.000000,2.500000,,datagouv,38.100000,825.000000,1.869878,2.970000,4.004390,3.008258,2.380530,0.851250
2026-07-29 14:00:00,14.000000,5.400000,,datagouv,38.400000,783.333333,4.038936,2.820000,3.611491,2.713096,2.202272,0.803248
2026-07-29 15:00:00,15.000000,5.300000,,datagouv,39.000000,683.333333,3.964141,2.460000,3.047519,2.289418,1.881774,0.693600
2026-07-29 16:00:00,20.000000,5.200000,,datagouv,37.800000,552.777778,3.889346,1.990000,2.350908,1.766096,1.487506,0.546890
2026-07-29 17:00:00,23.000000,5.300000,,datagouv,36.200000,408.333333,3.964141,1.470000,1.569130,1.178793,1.024111,0.378936
2026-07-29 18:00:00,24.000000,5.500000,,datagouv,34.300000,236.111111,4.113731,0.850000,0.755463,0.567534,0.452494,0.179056
2026-07-29 19:00:00,27.000000,3.600000,,datagouv,32.000000,88.888889,2.692624,0.320000,0.078762,0.059169,-0.026918,0.009505
2026-07-29 20:00:00,27.000000,2.800000,,datagouv,29.200000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.330496,-0.090479
2026-07-29 21:00:00,29.000000,2.700000,,datagouv,27.300000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.326971,-0.088085
2026-07-29 22:00:00,39.000000,2.500000,,datagouv,24.400000,0.000000,1.869878,0.000000,0.000000,0.000000,-0.299739,-0.078955
2026-07-29 23:00:00,43.000000,3.000000,,datagouv,25.100000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.284730,-0.074865
2026-07-30 00:00:00,52.000000,2.500000,,datagouv,22.200000,0.000000,1.869878,0.000000,0.000000,0.000000,-0.271833,-0.070558
2026-07-30 01:00:00,52.000000,3.400000,,datagouv,22.000000,0.000000,2.543034,0.000000,0.000000,0.000000,-0.272653,-0.069107
2026-07-30 02:00:00,55.000000,2.700000,,datagouv,21.200000,0.000000,2.019468,0.000000,0.000000,0.000000,-0.268804,-0.068772
2026-07-30 03:00:00,62.000000,2.900000,,datagouv,20.000000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.258681,-0.065499
2026-07-30 04:00:00,70.000000,3.400000,,datagouv,19.500000,0.000000,2.543034,0.000000,0.030274,0.022743,-0.012262,0.002242
2026-07-30 05:00:00,91.000000,6.300000,,datagouv,18.900000,0.000000,4.712092,0.000000,0.619043,0.465050,-0.010601,-0.000412
2026-07-30 06:00:00,89.000000,4.700000,,datagouv,18.700000,0.000000,3.515370,0.000000,1.434112,1.077362,-0.010824,-0.000476
2026-07-30 07:00:00,74.000000,4.800000,,datagouv,20.100000,25.000000,3.590165,0.090000,2.225545,1.671919,0.071069,0.025978
2026-07-30 08:00:00,81.000000,6.000000,,datagouv,20.400000,188.888889,4.487706,0.680000,2.939409,2.208202,0.611148,0.176836
2026-07-30 09:00:00,78.000000,2.900000,,datagouv,21.600000,369.444444,2.169058,1.330000,3.527055,2.649665,1.152161,0.334228
2026-07-30 10:00:00,64.000000,4.800000,,datagouv,24.100000,652.777778,3.590165,2.350000,3.948435,2.966222,1.994484,0.604326
2026-07-30 11:00:00,54.000000,4.800000,,datagouv,26.000000,694.444444,3.590165,2.500000,4.174832,3.136301,2.120140,0.662597
2026-07-30 12:00:00,50.000000,5.200000,,datagouv,27.200000,822.222222,3.889346,2.960000,4.190819,3.148311,2.490909,0.791026
2026-07-30 13:00:00,46.000000,5.300000,,datagouv,28.100000,841.666667,3.964141,3.030000,3.995307,3.001434,2.527020,0.813191
2026-07-30 14:00:00,46.000000,5.200000,,datagouv,28.100000,800.000000,3.889346,2.880000,3.601617,2.705679,2.389020,0.769460
2026-07-30 15:00:00,49.000000,4.400000,,datagouv,27.700000,713.888889,3.290985,2.570000,3.036581,2.281201,2.111441,0.675936
2026-07-30 16:00:00,47.000000,4.900000,,datagouv,27.900000,577.777778,3.664960,2.080000,2.338704,1.756928,1.655247,0.535740
2026-07-30 17:00:00,48.000000,5.100000,,datagouv,27.000000,366.666667,3.814550,1.320000,1.555546,1.168588,0.954291,0.311570
2026-07-30 18:00:00,53.000000,3.900000,,datagouv,25.500000,222.222222,2.917009,0.800000,0.740477,0.556276,0.482632,0.157958
2026-07-30 19:00:00,58.000000,4.000000,,datagouv,24.000000,41.666667,2.991804,0.150000,0.071742,0.053896,-0.110224,-0.023178
2026-07-30 20:00:00,65.000000,4.000000,,datagouv,22.100000,0.000000,2.991804,0.000000,0.000000,0.000000,-0.242069,-0.062259
2026-07-30 21:00:00,72.000000,2.200000,,datagouv,20.300000,0.000000,1.645492,0.000000,0.000000,0.000000,-0.237350,-0.062251
2026-07-30 22:00:00,78.000000,1.900000,,datagouv,19.300000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.231648,-0.060687
2026-07-30 23:00:00,80.000000,1.900000,,datagouv,18.600000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.231942,-0.060257
2026-07-31 00:00:00,85.000000,2.900000,,datagouv,17.600000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.229073,-0.058551
2026-07-31 01:00:00,88.000000,2.300000,,datagouv,16.900000,0.000000,1.720287,0.000000,0.000000,0.000000,-0.228141,-0.058187
2026-07-31 02:00:00,87.000000,2.800000,,datagouv,17.700000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.225401,-0.058054
2026-07-31 03:00:00,89.000000,1.600000,,datagouv,17.100000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.225584,-0.058124
2026-07-31 04:00:00,91.000000,2.800000,,datagouv,17.100000,0.000000,2.094263,0.000000,0.026151,0.019646,-0.011130,-0.001511
2026-07-31 05:00:00,91.000000,1.900000,,datagouv,17.000000,0.000000,1.421107,0.000000,0.604640,0.454230,-0.011157,-0.001758
